-1.6315000000 2.3565000000
-1.5839000000 3.5276000000
-1.5362000000 1.6718000000
-1.4886000000 0.2416200000
-1.4410000000 0.3729900000
-1.3933000000 0.5907000000
-1.3457000000 0.2607300000
-1.2981000000 0.0626630000
-1.2504000000 0.0243070000
-1.2028000000 0.0860070000
-1.1552000000 0.0218300000
-1.1075000000 0.0011750000
-1.0599000000 0.0006299800
-1.0122000000 0.0131500000
-0.9646100000 0.0261140000
-0.9169800000 0.0006630500
-0.8693400000 0.0251260000
-0.8217100000 0.0140930000
-0.7740700000 0.0001016800
-0.7264400000 0.0000703970
-0.6788000000 0.0001173600
-0.6311700000 0.0000939740
-0.5835300000 0.0001140100
-0.5359000000 0.0000925250
-0.4882600000 0.0000639760
-0.4406300000 0.0001446900
-0.3929900000 0.0093238000
-0.3453600000 0.0017393000
-0.2977200000 0.0001033400
-0.2500900000 0.0001351400
-0.2024500000 0.0002211100
-0.1548100000 0.0001672500
-0.1071800000 0.0001796600
-0.0595440000 0.0004349000
-0.0119090000 0.0004360000
0.0357260000 0.0002481100
0.0833620000 0.0001461000
0.1310000000 0.0002475000
0.1786300000 0.0002436000
0.2262700000 0.0025378000
0.2739000000 0.0021941000
0.3215400000 0.0029599000
0.3691700000 0.0019712000
0.4168100000 0.0014356000
0.4644400000 0.0046447000
0.5120800000 0.0143870000
0.5597100000 0.0231510000
0.6073500000 0.0065946000
0.6549800000 0.1313600000
0.7026200000 0.0177450000
0.7502600000 0.2095300000
0.7978900000 0.0080052000
0.8455300000 0.0020992000
0.8931600000 0.0009558900
0.9408000000 0.0016591000
0.9884300000 0.0127850000
1.0361000000 0.0904410000
1.0837000000 0.0020766000
1.1313000000 0.0292620000
1.1790000000 0.0646910000
1.2266000000 0.0232700000
1.2742000000 0.0048958000
1.3219000000 0.0508700000
1.3695000000 0.0273740000
1.4171000000 0.0166260000
1.4648000000 0.0273730000
1.5124000000 0.0116740000
1.5601000000 0.0303550000
1.6077000000 0.0162980000
1.6553000000 0.0090060000
1.7030000000 0.0090125000
1.7506000000 0.0125290000
1.7982000000 0.0083534000
1.8459000000 0.0212460000
1.8935000000 0.0133120000
1.9411000000 0.0143830000
1.9888000000 0.0170440000
2.0364000000 0.0181580000
2.0840000000 0.0518620000
2.1317000000 0.0329360000
2.1793000000 0.0135660000
2.2269000000 0.0107200000
2.2746000000 0.0252870000
2.3222000000 0.0205910000
2.3699000000 0.0910200000
2.4175000000 0.1854000000
2.4651000000 0.1549500000
2.5128000000 0.1029400000
