  Nz=Nparall      Px    
 -1.6541E+01  6.2492E-04
 -1.6529E+01  4.7979E-04
 -1.6518E+01  4.8103E-04
 -1.6506E+01  5.9278E-04
 -1.6494E+01  7.6153E-04
 -1.6482E+01  9.3372E-04
 -1.6470E+01  1.0711E-03
 -1.6458E+01  1.1586E-03
 -1.6446E+01  1.2025E-03
 -1.6434E+01  1.2210E-03
 -1.6422E+01  1.2321E-03
 -1.6410E+01  1.2430E-03
 -1.6398E+01  1.2476E-03
 -1.6387E+01  1.2308E-03
 -1.6375E+01  1.1779E-03
 -1.6363E+01  1.0850E-03
 -1.6351E+01  9.6312E-04
 -1.6339E+01  8.3579E-04
 -1.6327E+01  7.2972E-04
 -1.6315E+01  6.6304E-04
 -1.6303E+01  6.3684E-04
 -1.6291E+01  6.3414E-04
 -1.6279E+01  6.2744E-04
 -1.6267E+01  5.9181E-04
 -1.6256E+01  5.1810E-04
 -1.6244E+01  4.2025E-04
 -1.6232E+01  3.3306E-04
 -1.6220E+01  3.0053E-04
 -1.6208E+01  3.5891E-04
 -1.6196E+01  5.2110E-04
 -1.6184E+01  7.6878E-04
 -1.6172E+01  1.0555E-03
 -1.6160E+01  1.3201E-03
 -1.6148E+01  1.5046E-03
 -1.6136E+01  1.5714E-03
 -1.6125E+01  1.5127E-03
 -1.6113E+01  1.3502E-03
 -1.6101E+01  1.1257E-03
 -1.6089E+01  8.8632E-04
 -1.6077E+01  6.7102E-04
 -1.6065E+01  5.0209E-04
 -1.6053E+01  3.8441E-04
 -1.6041E+01  3.1083E-04
 -1.6029E+01  2.7028E-04
 -1.6017E+01  2.5452E-04
 -1.6005E+01  2.6080E-04
 -1.5994E+01  2.9009E-04
 -1.5982E+01  3.4251E-04
 -1.5970E+01  4.1298E-04
 -1.5958E+01  4.8949E-04
 -1.5946E+01  5.5506E-04
 -1.5934E+01  5.9275E-04
 -1.5922E+01  5.9140E-04
 -1.5910E+01  5.4970E-04
 -1.5898E+01  4.7672E-04
 -1.5886E+01  3.8886E-04
 -1.5874E+01  3.0431E-04
 -1.5863E+01  2.3754E-04
 -1.5851E+01  1.9560E-04
 -1.5839E+01  1.7735E-04
 -1.5827E+01  1.7554E-04
 -1.5815E+01  1.8028E-04
 -1.5803E+01  1.8280E-04
 -1.5791E+01  1.7794E-04
 -1.5779E+01  1.6495E-04
 -1.5767E+01  1.4676E-04
 -1.5755E+01  1.2835E-04
 -1.5743E+01  1.1502E-04
 -1.5732E+01  1.1101E-04
 -1.5720E+01  1.1863E-04
 -1.5708E+01  1.3788E-04
 -1.5696E+01  1.6640E-04
 -1.5684E+01  1.9975E-04
 -1.5672E+01  2.3227E-04
 -1.5660E+01  2.5819E-04
 -1.5648E+01  2.7310E-04
 -1.5636E+01  2.7518E-04
 -1.5624E+01  2.6573E-04
 -1.5612E+01  2.4880E-04
 -1.5601E+01  2.2973E-04
 -1.5589E+01  2.1332E-04
 -1.5577E+01  2.0217E-04
 -1.5565E+01  1.9591E-04
 -1.5553E+01  1.9172E-04
 -1.5541E+01  1.8591E-04
 -1.5529E+01  1.7578E-04
 -1.5517E+01  1.6100E-04
 -1.5505E+01  1.4389E-04
 -1.5493E+01  1.2843E-04
 -1.5481E+01  1.1854E-04
 -1.5470E+01  1.1638E-04
 -1.5458E+01  1.2142E-04
 -1.5446E+01  1.3075E-04
 -1.5434E+01  1.4034E-04
 -1.5422E+01  1.4673E-04
 -1.5410E+01  1.4832E-04
 -1.5398E+01  1.4590E-04
 -1.5386E+01  1.4208E-04
 -1.5374E+01  1.4024E-04
 -1.5362E+01  1.4340E-04
 -1.5350E+01  1.5342E-04
 -1.5339E+01  1.7088E-04
 -1.5327E+01  1.9533E-04
 -1.5315E+01  2.2554E-04
 -1.5303E+01  2.5952E-04
 -1.5291E+01  2.9432E-04
 -1.5279E+01  3.2582E-04
 -1.5267E+01  3.4895E-04
 -1.5255E+01  3.5868E-04
 -1.5243E+01  3.5143E-04
 -1.5231E+01  3.2665E-04
 -1.5219E+01  2.8770E-04
 -1.5208E+01  2.4171E-04
 -1.5196E+01  1.9824E-04
 -1.5184E+01  1.6729E-04
 -1.5172E+01  1.5714E-04
 -1.5160E+01  1.7289E-04
 -1.5148E+01  2.1590E-04
 -1.5136E+01  2.8423E-04
 -1.5124E+01  3.7348E-04
 -1.5112E+01  4.7737E-04
 -1.5100E+01  5.8794E-04
 -1.5088E+01  6.9528E-04
 -1.5077E+01  7.8766E-04
 -1.5065E+01  8.5249E-04
 -1.5053E+01  8.7848E-04
 -1.5041E+01  8.5846E-04
 -1.5029E+01  7.9204E-04
 -1.5017E+01  6.8683E-04
 -1.5005E+01  5.5767E-04
 -1.4993E+01  4.2384E-04
 -1.4981E+01  3.0478E-04
 -1.4969E+01  2.1583E-04
 -1.4957E+01  1.6510E-04
 -1.4946E+01  1.5262E-04
 -1.4934E+01  1.7167E-04
 -1.4922E+01  2.1177E-04
 -1.4910E+01  2.6191E-04
 -1.4898E+01  3.1310E-04
 -1.4886E+01  3.5967E-04
 -1.4874E+01  3.9954E-04
 -1.4862E+01  4.3385E-04
 -1.4850E+01  4.6648E-04
 -1.4838E+01  5.0333E-04
 -1.4826E+01  5.5125E-04
 -1.4815E+01  6.1629E-04
 -1.4803E+01  7.0115E-04
 -1.4791E+01  8.0257E-04
 -1.4779E+01  9.0968E-04
 -1.4767E+01  1.0045E-03
 -1.4755E+01  1.0653E-03
 -1.4743E+01  1.0729E-03
 -1.4731E+01  1.0172E-03
 -1.4719E+01  9.0190E-04
 -1.4707E+01  7.4586E-04
 -1.4695E+01  5.7922E-04
 -1.4684E+01  4.3645E-04
 -1.4672E+01  3.4816E-04
 -1.4660E+01  3.3489E-04
 -1.4648E+01  4.0443E-04
 -1.4636E+01  5.5345E-04
 -1.4624E+01  7.7158E-04
 -1.4612E+01  1.0455E-03
 -1.4600E+01  1.3602E-03
 -1.4588E+01  1.6971E-03
 -1.4576E+01  2.0299E-03
 -1.4564E+01  2.3220E-03
 -1.4553E+01  2.5282E-03
 -1.4541E+01  2.6041E-03
 -1.4529E+01  2.5184E-03
 -1.4517E+01  2.2669E-03
 -1.4505E+01  1.8794E-03
 -1.4493E+01  1.4182E-03
 -1.4481E+01  9.6450E-04
 -1.4469E+01  5.9807E-04
 -1.4457E+01  3.7547E-04
 -1.4445E+01  3.1461E-04
 -1.4433E+01  3.9176E-04
 -1.4422E+01  5.5230E-04
 -1.4410E+01  7.3141E-04
 -1.4398E+01  8.7649E-04
 -1.4386E+01  9.6276E-04
 -1.4374E+01  9.9651E-04
 -1.4362E+01  1.0056E-03
 -1.4350E+01  1.0224E-03
 -1.4338E+01  1.0664E-03
 -1.4326E+01  1.1342E-03
 -1.4314E+01  1.2016E-03
 -1.4302E+01  1.2355E-03
 -1.4291E+01  1.2107E-03
 -1.4279E+01  1.1227E-03
 -1.4267E+01  9.9120E-04
 -1.4255E+01  8.5186E-04
 -1.4243E+01  7.4055E-04
 -1.4231E+01  6.7710E-04
 -1.4219E+01  6.5640E-04
 -1.4207E+01  6.5139E-04
 -1.4195E+01  6.2686E-04
 -1.4183E+01  5.5818E-04
 -1.4171E+01  4.4661E-04
 -1.4160E+01  3.2392E-04
 -1.4148E+01  2.4354E-04
 -1.4136E+01  2.6091E-04
 -1.4124E+01  4.1063E-04
 -1.4112E+01  6.8982E-04
 -1.4100E+01  1.0547E-03
 -1.4088E+01  1.4320E-03
 -1.4076E+01  1.7407E-03
 -1.4064E+01  1.9163E-03
 -1.4052E+01  1.9282E-03
 -1.4040E+01  1.7860E-03
 -1.4029E+01  1.5319E-03
 -1.4017E+01  1.2245E-03
 -1.4005E+01  9.1995E-04
 -1.3993E+01  6.5744E-04
 -1.3981E+01  4.5453E-04
 -1.3969E+01  3.1110E-04
 -1.3957E+01  2.1875E-04
 -1.3945E+01  1.6989E-04
 -1.3933E+01  1.6227E-04
 -1.3921E+01  1.9751E-04
 -1.3909E+01  2.7547E-04
 -1.3898E+01  3.8821E-04
 -1.3886E+01  5.1718E-04
 -1.3874E+01  6.3577E-04
 -1.3862E+01  7.1635E-04
 -1.3850E+01  7.3902E-04
 -1.3838E+01  6.9829E-04
 -1.3826E+01  6.0482E-04
 -1.3814E+01  4.8141E-04
 -1.3802E+01  3.5500E-04
 -1.3790E+01  2.4804E-04
 -1.3778E+01  1.7261E-04
 -1.3767E+01  1.2919E-04
 -1.3755E+01  1.0967E-04
 -1.3743E+01  1.0273E-04
 -1.3731E+01  9.8972E-05
 -1.3719E+01  9.3765E-05
 -1.3707E+01  8.7223E-05
 -1.3695E+01  8.1905E-05
 -1.3683E+01  8.0005E-05
 -1.3671E+01  8.1625E-05
 -1.3659E+01  8.4891E-05
 -1.3647E+01  8.7537E-05
 -1.3636E+01  8.8782E-05
 -1.3624E+01  9.0269E-05
 -1.3612E+01  9.5407E-05
 -1.3600E+01  1.0742E-04
 -1.3588E+01  1.2716E-04
 -1.3576E+01  1.5190E-04
 -1.3564E+01  1.7587E-04
 -1.3552E+01  1.9233E-04
 -1.3540E+01  1.9637E-04
 -1.3528E+01  1.8693E-04
 -1.3517E+01  1.6739E-04
 -1.3505E+01  1.4416E-04
 -1.3493E+01  1.2408E-04
 -1.3481E+01  1.1180E-04
 -1.3469E+01  1.0816E-04
 -1.3457E+01  1.1048E-04
 -1.3445E+01  1.1415E-04
 -1.3433E+01  1.1498E-04
 -1.3421E+01  1.1101E-04
 -1.3409E+01  1.0313E-04
 -1.3397E+01  9.4289E-05
 -1.3386E+01  8.7797E-05
 -1.3374E+01  8.5660E-05
 -1.3362E+01  8.7656E-05
 -1.3350E+01  9.1570E-05
 -1.3338E+01  9.4374E-05
 -1.3326E+01  9.3732E-05
 -1.3314E+01  8.9138E-05
 -1.3302E+01  8.2205E-05
 -1.3290E+01  7.6051E-05
 -1.3278E+01  7.4124E-05
 -1.3266E+01  7.8997E-05
 -1.3255E+01  9.1588E-05
 -1.3243E+01  1.1099E-04
 -1.3231E+01  1.3482E-04
 -1.3219E+01  1.5985E-04
 -1.3207E+01  1.8262E-04
 -1.3195E+01  1.9997E-04
 -1.3183E+01  2.0944E-04
 -1.3171E+01  2.0956E-04
 -1.3159E+01  2.0012E-04
 -1.3147E+01  1.8231E-04
 -1.3135E+01  1.5865E-04
 -1.3124E+01  1.3272E-04
 -1.3112E+01  1.0861E-04
 -1.3100E+01  9.0379E-05
 -1.3088E+01  8.1516E-05
 -1.3076E+01  8.4582E-05
 -1.3064E+01  1.0111E-04
 -1.3052E+01  1.3155E-04
 -1.3040E+01  1.7521E-04
 -1.3028E+01  2.2990E-04
 -1.3016E+01  2.9158E-04
 -1.3004E+01  3.5412E-04
 -1.2993E+01  4.0974E-04
 -1.2981E+01  4.5014E-04
 -1.2969E+01  4.6832E-04
 -1.2957E+01  4.6039E-04
 -1.2945E+01  4.2687E-04
 -1.2933E+01  3.7279E-04
 -1.2921E+01  3.0665E-04
 -1.2909E+01  2.3843E-04
 -1.2897E+01  1.7732E-04
 -1.2885E+01  1.2991E-04
 -1.2873E+01  9.9279E-05
 -1.2862E+01  8.5303E-05
 -1.2850E+01  8.5713E-05
 -1.2838E+01  9.7294E-05
 -1.2826E+01  1.1667E-04
 -1.2814E+01  1.4050E-04
 -1.2802E+01  1.6533E-04
 -1.2790E+01  1.8768E-04
 -1.2778E+01  2.0466E-04
 -1.2766E+01  2.1514E-04
 -1.2754E+01  2.2097E-04
 -1.2742E+01  2.2731E-04
 -1.2731E+01  2.4160E-04
 -1.2719E+01  2.7109E-04
 -1.2707E+01  3.1957E-04
 -1.2695E+01  3.8464E-04
 -1.2683E+01  4.5681E-04
 -1.2671E+01  5.2126E-04
 -1.2659E+01  5.6205E-04
 -1.2647E+01  5.6734E-04
 -1.2635E+01  5.3359E-04
 -1.2623E+01  4.6699E-04
 -1.2611E+01  3.8162E-04
 -1.2600E+01  2.9511E-04
 -1.2588E+01  2.2369E-04
 -1.2576E+01  1.7843E-04
 -1.2564E+01  1.6428E-04
 -1.2552E+01  1.8181E-04
 -1.2540E+01  2.3047E-04
 -1.2528E+01  3.1123E-04
 -1.2516E+01  4.2676E-04
 -1.2504E+01  5.7840E-04
 -1.2492E+01  7.6124E-04
 -1.2480E+01  9.5973E-04
 -1.2469E+01  1.1469E-03
 -1.2457E+01  1.2885E-03
 -1.2445E+01  1.3522E-03
 -1.2433E+01  1.3178E-03
 -1.2421E+01  1.1856E-03
 -1.2409E+01  9.7863E-04
 -1.2397E+01  7.3818E-04
 -1.2385E+01  5.1254E-04
 -1.2373E+01  3.4339E-04
 -1.2361E+01  2.5388E-04
 -1.2349E+01  2.4320E-04
 -1.2338E+01  2.8962E-04
 -1.2326E+01  3.6067E-04
 -1.2314E+01  4.2625E-04
 -1.2302E+01  4.6940E-04
 -1.2290E+01  4.9077E-04
 -1.2278E+01  5.0548E-04
 -1.2266E+01  5.3403E-04
 -1.2254E+01  5.9137E-04
 -1.2242E+01  6.7884E-04
 -1.2230E+01  7.8236E-04
 -1.2218E+01  8.7771E-04
 -1.2207E+01  9.4019E-04
 -1.2195E+01  9.5451E-04
 -1.2183E+01  9.2045E-04
 -1.2171E+01  8.5206E-04
 -1.2159E+01  7.7087E-04
 -1.2147E+01  6.9644E-04
 -1.2135E+01  6.3835E-04
 -1.2123E+01  5.9356E-04
 -1.2111E+01  5.5018E-04
 -1.2099E+01  4.9607E-04
 -1.2087E+01  4.2832E-04
 -1.2076E+01  3.5909E-04
 -1.2064E+01  3.1452E-04
 -1.2052E+01  3.2653E-04
 -1.2040E+01  4.2015E-04
 -1.2028E+01  6.0168E-04
 -1.2016E+01  8.5257E-04
 -1.2004E+01  1.1318E-03
 -1.1992E+01  1.3861E-03
 -1.1980E+01  1.5650E-03
 -1.1968E+01  1.6345E-03
 -1.1956E+01  1.5868E-03
 -1.1945E+01  1.4401E-03
 -1.1933E+01  1.2311E-03
 -1.1921E+01  1.0022E-03
 -1.1909E+01  7.8907E-04
 -1.1897E+01  6.1242E-04
 -1.1885E+01  4.7781E-04
 -1.1873E+01  3.8062E-04
 -1.1861E+01  3.1394E-04
 -1.1849E+01  2.7480E-04
 -1.1837E+01  2.6602E-04
 -1.1825E+01  2.9298E-04
 -1.1814E+01  3.5730E-04
 -1.1802E+01  4.5108E-04
 -1.1790E+01  5.5504E-04
 -1.1778E+01  6.4230E-04
 -1.1766E+01  6.8705E-04
 -1.1754E+01  6.7457E-04
 -1.1742E+01  6.0831E-04
 -1.1730E+01  5.1055E-04
 -1.1718E+01  4.1554E-04
 -1.1706E+01  3.5760E-04
 -1.1694E+01  3.5883E-04
 -1.1683E+01  4.2110E-04
 -1.1671E+01  5.2549E-04
 -1.1659E+01  6.3915E-04
 -1.1647E+01  7.2705E-04
 -1.1635E+01  7.6387E-04
 -1.1623E+01  7.4155E-04
 -1.1611E+01  6.6970E-04
 -1.1599E+01  5.6927E-04
 -1.1587E+01  4.6303E-04
 -1.1575E+01  3.6735E-04
 -1.1563E+01  2.8913E-04
 -1.1552E+01  2.2883E-04
 -1.1540E+01  1.8727E-04
 -1.1528E+01  1.7230E-04
 -1.1516E+01  2.0087E-04
 -1.1504E+01  2.9458E-04
 -1.1492E+01  4.6980E-04
 -1.1480E+01  7.2638E-04
 -1.1468E+01  1.0400E-03
 -1.1456E+01  1.3623E-03
 -1.1444E+01  1.6311E-03
 -1.1432E+01  1.7872E-03
 -1.1421E+01  1.7926E-03
 -1.1409E+01  1.6435E-03
 -1.1397E+01  1.3719E-03
 -1.1385E+01  1.0361E-03
 -1.1373E+01  7.0312E-04
 -1.1361E+01  4.3013E-04
 -1.1349E+01  2.5074E-04
 -1.1337E+01  1.7022E-04
 -1.1325E+01  1.7029E-04
 -1.1313E+01  2.2081E-04
 -1.1301E+01  2.9279E-04
 -1.1290E+01  3.6759E-04
 -1.1278E+01  4.3894E-04
 -1.1266E+01  5.0835E-04
 -1.1254E+01  5.7739E-04
 -1.1242E+01  6.4141E-04
 -1.1230E+01  6.8809E-04
 -1.1218E+01  7.0148E-04
 -1.1206E+01  6.6947E-04
 -1.1194E+01  5.9086E-04
 -1.1182E+01  4.7835E-04
 -1.1170E+01  3.5581E-04
 -1.1159E+01  2.5066E-04
 -1.1147E+01  1.8436E-04
 -1.1135E+01  1.6499E-04
 -1.1123E+01  1.8504E-04
 -1.1111E+01  2.2523E-04
 -1.1099E+01  2.6279E-04
 -1.1087E+01  2.8019E-04
 -1.1075E+01  2.7105E-04
 -1.1063E+01  2.4081E-04
 -1.1051E+01  2.0272E-04
 -1.1039E+01  1.7123E-04
 -1.1028E+01  1.5587E-04
 -1.1016E+01  1.5816E-04
 -1.1004E+01  1.7246E-04
 -1.0992E+01  1.8999E-04
 -1.0980E+01  2.0354E-04
 -1.0968E+01  2.1067E-04
 -1.0956E+01  2.1402E-04
 -1.0944E+01  2.1895E-04
 -1.0932E+01  2.3006E-04
 -1.0920E+01  2.4844E-04
 -1.0908E+01  2.7097E-04
 -1.0897E+01  2.9188E-04
 -1.0885E+01  3.0564E-04
 -1.0873E+01  3.0943E-04
 -1.0861E+01  3.0409E-04
 -1.0849E+01  2.9310E-04
 -1.0837E+01  2.8032E-04
 -1.0825E+01  2.6790E-04
 -1.0813E+01  2.5534E-04
 -1.0801E+01  2.4037E-04
 -1.0789E+01  2.2105E-04
 -1.0777E+01  1.9793E-04
 -1.0766E+01  1.7495E-04
 -1.0754E+01  1.5862E-04
 -1.0742E+01  1.5570E-04
 -1.0730E+01  1.7058E-04
 -1.0718E+01  2.0344E-04
 -1.0706E+01  2.5014E-04
 -1.0694E+01  3.0391E-04
 -1.0682E+01  3.5802E-04
 -1.0670E+01  4.0810E-04
 -1.0658E+01  4.5323E-04
 -1.0646E+01  4.9525E-04
 -1.0635E+01  5.3699E-04
 -1.0623E+01  5.8026E-04
 -1.0611E+01  6.2457E-04
 -1.0599E+01  6.6705E-04
 -1.0587E+01  7.0339E-04
 -1.0575E+01  7.2925E-04
 -1.0563E+01  7.4142E-04
 -1.0551E+01  7.3841E-04
 -1.0539E+01  7.2059E-04
 -1.0527E+01  6.9026E-04
 -1.0515E+01  6.5184E-04
 -1.0504E+01  6.1224E-04
 -1.0492E+01  5.8081E-04
 -1.0480E+01  5.6829E-04
 -1.0468E+01  5.8450E-04
 -1.0456E+01  6.3552E-04
 -1.0444E+01  7.2133E-04
 -1.0432E+01  8.3522E-04
 -1.0420E+01  9.6522E-04
 -1.0408E+01  1.0974E-03
 -1.0396E+01  1.2195E-03
 -1.0384E+01  1.3234E-03
 -1.0373E+01  1.4056E-03
 -1.0361E+01  1.4640E-03
 -1.0349E+01  1.4953E-03
 -1.0337E+01  1.4921E-03
 -1.0325E+01  1.4448E-03
 -1.0313E+01  1.3469E-03
 -1.0301E+01  1.2014E-03
 -1.0289E+01  1.0261E-03
 -1.0277E+01  8.5355E-04
 -1.0265E+01  7.2323E-04
 -1.0253E+01  6.6906E-04
 -1.0242E+01  7.0608E-04
 -1.0230E+01  8.2211E-04
 -1.0218E+01  9.7884E-04
 -1.0206E+01  1.1234E-03
 -1.0194E+01  1.2073E-03
 -1.0182E+01  1.2058E-03
 -1.0170E+01  1.1294E-03
 -1.0158E+01  1.0225E-03
 -1.0146E+01  9.4727E-04
 -1.0134E+01  9.6050E-04
 -1.0122E+01  1.0913E-03
 -1.0111E+01  1.3291E-03
 -1.0099E+01  1.6263E-03
 -1.0087E+01  1.9150E-03
 -1.0075E+01  2.1315E-03
 -1.0063E+01  2.2385E-03
 -1.0051E+01  2.2346E-03
 -1.0039E+01  2.1499E-03
 -1.0027E+01  2.0279E-03
 -1.0015E+01  1.9051E-03
 -1.0003E+01  1.7965E-03
 -9.9915E+00  1.6953E-03
 -9.9796E+00  1.5851E-03
 -9.9677E+00  1.4591E-03
 -9.9558E+00  1.3353E-03
 -9.9439E+00  1.2591E-03
 -9.9319E+00  1.2911E-03
 -9.9200E+00  1.4817E-03
 -9.9081E+00  1.8457E-03
 -9.8962E+00  2.3452E-03
 -9.8843E+00  2.8922E-03
 -9.8724E+00  3.3712E-03
 -9.8605E+00  3.6739E-03
 -9.8486E+00  3.7337E-03
 -9.8367E+00  3.5450E-03
 -9.8248E+00  3.1612E-03
 -9.8129E+00  2.6732E-03
 -9.8010E+00  2.1791E-03
 -9.7890E+00  1.7548E-03
 -9.7771E+00  1.4374E-03
 -9.7652E+00  1.2258E-03
 -9.7533E+00  1.0953E-03
 -9.7414E+00  1.0174E-03
 -9.7295E+00  9.7562E-04
 -9.7176E+00  9.6878E-04
 -9.7057E+00  1.0030E-03
 -9.6938E+00  1.0780E-03
 -9.6819E+00  1.1776E-03
 -9.6700E+00  1.2694E-03
 -9.6580E+00  1.3173E-03
 -9.6461E+00  1.2990E-03
 -9.6342E+00  1.2203E-03
 -9.6223E+00  1.1179E-03
 -9.6104E+00  1.0477E-03
 -9.5985E+00  1.0616E-03
 -9.5866E+00  1.1844E-03
 -9.5747E+00  1.3983E-03
 -9.5628E+00  1.6462E-03
 -9.5509E+00  1.8502E-03
 -9.5390E+00  1.9419E-03
 -9.5271E+00  1.8868E-03
 -9.5151E+00  1.6965E-03
 -9.5032E+00  1.4198E-03
 -9.4913E+00  1.1223E-03
 -9.4794E+00  8.6088E-04
 -9.4675E+00  6.6718E-04
 -9.4556E+00  5.4620E-04
 -9.4437E+00  4.8957E-04
 -9.4318E+00  4.9551E-04
 -9.4199E+00  5.8336E-04
 -9.4080E+00  7.9282E-04
 -9.3961E+00  1.1657E-03
 -9.3841E+00  1.7167E-03
 -9.3722E+00  2.4074E-03
 -9.3603E+00  3.1381E-03
 -9.3484E+00  3.7653E-03
 -9.3365E+00  4.1426E-03
 -9.3246E+00  4.1680E-03
 -9.3127E+00  3.8215E-03
 -9.3008E+00  3.1748E-03
 -9.2889E+00  2.3720E-03
 -9.2770E+00  1.5860E-03
 -9.2651E+00  9.6659E-04
 -9.2531E+00  5.9816E-04
 -9.2412E+00  4.8365E-04
 -9.2293E+00  5.5865E-04
 -9.2174E+00  7.2797E-04
 -9.2055E+00  9.0718E-04
 -9.1936E+00  1.0509E-03
 -9.1817E+00  1.1582E-03
 -9.1698E+00  1.2560E-03
 -9.1579E+00  1.3714E-03
 -9.1460E+00  1.5079E-03
 -9.1341E+00  1.6371E-03
 -9.1222E+00  1.7100E-03
 -9.1102E+00  1.6816E-03
 -9.0983E+00  1.5369E-03
 -9.0864E+00  1.3039E-03
 -9.0745E+00  1.0471E-03
 -9.0626E+00  8.4347E-04
 -9.0507E+00  7.5082E-04
 -9.0388E+00  7.8368E-04
 -9.0269E+00  9.0776E-04
 -9.0150E+00  1.0554E-03
 -9.0031E+00  1.1546E-03
 -8.9912E+00  1.1587E-03
 -8.9792E+00  1.0629E-03
 -8.9673E+00  9.0356E-04
 -8.9554E+00  7.3988E-04
 -8.9435E+00  6.2795E-04
 -8.9316E+00  5.9929E-04
 -8.9197E+00  6.5311E-04
 -8.9078E+00  7.6444E-04
 -8.8959E+00  9.0189E-04
 -8.8840E+00  1.0449E-03
 -8.8721E+00  1.1912E-03
 -8.8602E+00  1.3511E-03
 -8.8482E+00  1.5336E-03
 -8.8363E+00  1.7306E-03
 -8.8244E+00  1.9124E-03
 -8.8125E+00  2.0348E-03
 -8.8006E+00  2.0573E-03
 -8.7887E+00  1.9631E-03
 -8.7768E+00  1.7694E-03
 -8.7649E+00  1.5247E-03
 -8.7530E+00  1.2912E-03
 -8.7411E+00  1.1208E-03
 -8.7292E+00  1.0358E-03
 -8.7173E+00  1.0232E-03
 -8.7053E+00  1.0469E-03
 -8.6934E+00  1.0689E-03
 -8.6815E+00  1.0708E-03
 -8.6696E+00  1.0626E-03
 -8.6577E+00  1.0754E-03
 -8.6458E+00  1.1421E-03
 -8.6339E+00  1.2756E-03
 -8.6220E+00  1.4584E-03
 -8.6101E+00  1.6483E-03
 -8.5982E+00  1.8007E-03
 -8.5863E+00  1.8943E-03
 -8.5743E+00  1.9458E-03
 -8.5624E+00  2.0056E-03
 -8.5505E+00  2.1313E-03
 -8.5386E+00  2.3533E-03
 -8.5267E+00  2.6476E-03
 -8.5148E+00  2.9344E-03
 -8.5029E+00  3.1055E-03
 -8.4910E+00  3.0728E-03
 -8.4791E+00  2.8146E-03
 -8.4672E+00  2.3975E-03
 -8.4553E+00  1.9621E-03
 -8.4433E+00  1.6728E-03
 -8.4314E+00  1.6522E-03
 -8.4195E+00  1.9284E-03
 -8.4076E+00  2.4206E-03
 -8.3957E+00  2.9743E-03
 -8.3838E+00  3.4302E-03
 -8.3719E+00  3.6970E-03
 -8.3600E+00  3.7916E-03
 -8.3481E+00  3.8282E-03
 -8.3362E+00  3.9556E-03
 -8.3243E+00  4.2730E-03
 -8.3124E+00  4.7603E-03
 -8.3004E+00  5.2647E-03
 -8.2885E+00  5.5538E-03
 -8.2766E+00  5.4198E-03
 -8.2647E+00  4.7875E-03
 -8.2528E+00  3.7780E-03
 -8.2409E+00  2.6913E-03
 -8.2290E+00  1.9046E-03
 -8.2171E+00  1.7216E-03
 -8.2052E+00  2.2351E-03
 -8.1933E+00  3.2675E-03
 -8.1814E+00  4.4252E-03
 -8.1694E+00  5.2513E-03
 -8.1575E+00  5.4189E-03
 -8.1456E+00  4.8892E-03
 -8.1337E+00  3.9657E-03
 -8.1218E+00  3.2158E-03
 -8.1099E+00  3.2784E-03
 -8.0980E+00  4.6301E-03
 -8.0861E+00  7.4009E-03
 -8.0742E+00  1.1315E-02
 -8.0623E+00  1.5777E-02
 -8.0504E+00  2.0060E-02
 -8.0384E+00  2.3525E-02
 -8.0265E+00  2.5779E-02
 -8.0146E+00  2.6726E-02
 -8.0027E+00  2.6501E-02
 -7.9908E+00  2.5331E-02
 -7.9789E+00  2.3404E-02
 -7.9670E+00  2.0806E-02
 -7.9551E+00  1.7584E-02
 -7.9432E+00  1.3885E-02
 -7.9313E+00  1.0129E-02
 -7.9194E+00  7.0838E-03
 -7.9075E+00  5.7797E-03
 -7.8955E+00  7.2579E-03
 -7.8836E+00  1.2221E-02
 -7.8717E+00  2.0715E-02
 -7.8598E+00  3.1970E-02
 -7.8479E+00  4.4454E-02
 -7.8360E+00  5.6156E-02
 -7.8241E+00  6.5040E-02
 -7.8122E+00  6.9535E-02
 -7.8003E+00  6.8922E-02
 -7.7884E+00  6.3485E-02
 -7.7765E+00  5.4368E-02
 -7.7645E+00  4.3232E-02
 -7.7526E+00  3.1820E-02
 -7.7407E+00  2.1602E-02
 -7.7288E+00  1.3561E-02
 -7.7169E+00  8.1456E-03
 -7.7050E+00  5.3546E-03
 -7.6931E+00  4.8884E-03
 -7.6812E+00  6.3042E-03
 -7.6693E+00  9.1146E-03
 -7.6574E+00  1.2815E-02
 -7.6455E+00  1.6862E-02
 -7.6335E+00  2.0660E-02
 -7.6216E+00  2.3603E-02
 -7.6097E+00  2.5170E-02
 -7.5978E+00  2.5057E-02
 -7.5859E+00  2.3268E-02
 -7.5740E+00  2.0136E-02
 -7.5621E+00  1.6242E-02
 -7.5502E+00  1.2272E-02
 -7.5383E+00  8.8442E-03
 -7.5264E+00  6.3584E-03
 -7.5145E+00  4.9225E-03
 -7.5026E+00  4.3677E-03
 -7.4906E+00  4.3486E-03
 -7.4787E+00  4.4832E-03
 -7.4668E+00  4.4785E-03
 -7.4549E+00  4.1985E-03
 -7.4430E+00  3.6637E-03
 -7.4311E+00  2.9994E-03
 -7.4192E+00  2.3647E-03
 -7.4073E+00  1.8941E-03
 -7.3954E+00  1.6701E-03
 -7.3835E+00  1.7283E-03
 -7.3716E+00  2.0793E-03
 -7.3596E+00  2.7264E-03
 -7.3477E+00  3.6658E-03
 -7.3358E+00  4.8662E-03
 -7.3239E+00  6.2415E-03
 -7.3120E+00  7.6361E-03
 -7.3001E+00  8.8388E-03
